precinct,address,lon,lat
3,45 greenwich ave,-74.000728,40.73549093
3,743 greenwich st,-74.00661752,40.73540825
3,64 w 12 st,-73.99692642,40.73540621
3,156 7 ave s,-74.00205126,40.73533321
3,156 7 ave s,-74.00205126,40.73533321
3,58 w 12 st,-73.99674407,40.73532961
3,68 5 ave,-73.99456768,40.73528928
3,152 7 ave s,-74.00212562,40.73528861
3,551 hudson st,-74.00630934,40.73525488
3,354 w 11 st,-74.00884667,40.73522639
3,382 bleecker st,-74.00510955,40.73515406
3,59 5 ave,-73.99393311,40.73502851
3,378 bleecker st,-74.00506777,40.73500673
3,117 w 10 st,-73.99949513,40.73490578
3,22 greenwich ave,-73.99986279,40.73489893
3,16 w 12 st,-73.99548119,40.73479905
3,56 charles st,-74.00262832,40.73477804
3,55 5 ave,-73.99406006,40.73473308
3,20 e 13 st,-73.99321437,40.73471948
3,27 w 11 st,-73.99605348,40.73470578
3,44 e 14 st,-73.99152427,40.73465358
3,24 e 13 st,-73.99304717,40.73463424
3,535 hudson st,-74.00640514,40.73462573
3,719 greenwich st,-74.00682504,40.7345955
3,242 w 4 st,-74.0032804,40.734572
3,90 charles st,-74.00424297,40.73453509
3,17 greenwich ave,-74.00013422,40.73439272
3,17 greenwich ave,-74.00013422,40.73439272
3,17 greenwich ave,-74.00013422,40.73439272
3,233 w 4 st,-74.00278095,40.73437932
3,689 washington st,-74.00823378,40.73435084
3,15 greenwich ave,-74.00007933,40.73434939
3,15 greenwich ave,-74.00007933,40.73434939
3,15 greenwich ave,-74.00007933,40.73434939
3,15 greenwich ave,-74.00007933,40.73434939
3,33 w 10 st,-73.99702922,40.73432502
3,60 w 10 st,-73.99814329,40.7343171
3,21 e 12 st,-73.99285076,40.73430681
3,47 5 ave,-73.99445199,40.73425316
3,47 5 ave,-73.99445199,40.73425316
3,534 hudson st,-74.00587785,40.73424353
3,2 e 12 st,-73.99413378,40.73423791
3,4 e 12 st,-73.99405503,40.73420445
3,45 5 ave,-73.99455794,40.73416179
3,711 greenwich st,-74.0069106,40.73415165
3,527 hudson st,-74.00657299,40.73413847
3,8 e 12 st,-73.99389712,40.73413736
3,165 charles st,-74.00970717,40.73410587
3,165 charles st,-74.00970717,40.73410587
3,165 charles st,-74.00970717,40.73410587
3,52 e 13 st,-73.99177389,40.73407801
3,43 5 ave,-73.99457944,40.73403004
3,705 greenwich st,-74.00695163,40.7340011
3,11 w 10 st,-73.99616048,40.73395905
3,28 e 12 st,-73.99313926,40.73392375
3,833 bway,-73.99135471,40.73391777
3,345 bleecker st,-74.00431856,40.73387471
3,113 7 ave s,-74.00225945,40.73387005
3,8 christopher st,-74.00008735,40.73382902
3,64 w 9 st,-73.99891205,40.73372294
3,18 w 10 st,-73.99672636,40.73370526
3,86 university pl,-73.99336205,40.73369503
3,86 university pl,-73.99336205,40.73369503
3,827 bway,-73.99144281,40.73367558
3,250 w 10 st,-74.0059559,40.73367467
3,52 w 9 st,-73.99843168,40.73367425
3,84 university pl,-73.99340754,40.73363784
3,84 university pl,-73.99340754,40.73363784
3,84 university pl,-73.99340754,40.73363784
3,39 5 ave,-73.99488429,40.73362181
3,12 e 11 st,-73.99455301,40.73358795
3,57 w 8 st,-73.99884092,40.73353969
3,80 university pl,-73.99350805,40.73351914
3,15 w 9 st,-73.99680804,40.73346012
3,35 5 ave,-73.99501115,40.73345673
3,35 5 ave,-73.99501115,40.73345673
3,687 greenwich st,-74.00706879,40.73343391
3,510 hudson st,-74.00606971,40.73342774
3,510 hudson st,-74.00606971,40.73342774
3,832 bway,-73.99072732,40.73342571
3,687 greenwich st,-74.00722949,40.73342245
3,49 w 8 st,-73.9985292,40.73340871
3,49 w 8 st,-73.9985292,40.73340871
3,82 christopher st,-74.00361973,40.73334067
3,82 christopher st,-74.00361973,40.73334067
3,139 waverly pl,-74.00044767,40.73333005
3,84 grove st,-74.00205972,40.73332486
3,687 greenwich st,-74.00726104,40.73327999
3,72 university pl,-73.99371071,40.73326846
3,72 university pl,-73.99371071,40.73326846
3,24 w 9 st,-73.99744584,40.73325955
3,70 university pl,-73.99375396,40.7332145
3,55 e 11 st,-73.99248146,40.73320164
3,55 e 11 st,-73.99248146,40.73320164
3,57 e 11 st,-73.99235467,40.73314867
3,57 e 11 st,-73.99235467,40.73314867
3,57 e 11 st,-73.99235467,40.73314867
3,61 e 11 st,-73.99222766,40.7330956
3,29 w 8 st,-73.99777657,40.73309245
3,815 bway,-73.99147094,40.73306815
3,14 w 9 st,-73.9969858,40.73306625
3,52 w 8 st,-73.99897721,40.73304726
3,3 weehawken st,-74.00961461,40.73304656
3,141 e 13 st,-73.98805822,40.73300938
3,655 washington st,-74.00836003,40.73300597
3,813 bway,-73.9914874,40.73299957
3,41 grove st,-74.00444544,40.73296746
3,316 bleecker st,-74.00415236,40.73296211
3,8 w 9 st,-73.9967132,40.73295162
3,8 w 9 st,-73.9967132,40.73295162
3,40 w 8 st,-73.99837636,40.73292791
3,6 w 9 st,-73.9966281,40.73291583
3,6 w 9 st,-73.9966281,40.73291583
3,651 washington st,-74.00837341,40.73290416
3,3 e 9 st,-73.99526419,40.73283062
3,3 e 9 st,-73.99526419,40.73283062
3,11 w 8 st,-73.99714526,40.73282717
3,56 e 11 st,-73.99265393,40.7327884
3,56 e 11 st,-73.99265393,40.7327884
3,56 e 11 st,-73.99265393,40.7327884
3,56 e 11 st,-73.99265393,40.7327884
3,5 e 9 st,-73.99519501,40.73277712
3,816 bway,-73.99090259,40.73275433
3,7 e 9 st,-73.99511596,40.73274389
3,9 e 9 st,-73.99503822,40.73271124
3,24 w 8 st,-73.99774192,40.73267893
3,24 w 8 st,-73.99774192,40.73267893
3,25 e 10 st,-73.99310019,40.73266733
3,25 e 10 st,-73.99310019,40.73266733
3,310 bleecker st,-74.0040822,40.73265914
3,14 5 ave,-73.99646404,40.73265373
3,14 5 ave,-73.99646404,40.73265373
3,812 bway,-73.99088717,40.73264783
3,13 e 9 st,-73.99488083,40.73264504
3,109 waverly pl,-73.99891569,40.73262036
3,308 bleecker st,-74.00405252,40.73260833
3,29 e 10 st,-73.99295482,40.73260655
3,29 e 10 st,-73.99295482,40.73260655
3,29 e 10 st,-73.99295482,40.73260655
3,68 e 11 st,-73.99221085,40.7326034
3,20 w 8 st,-73.99755862,40.73257478
3,306 bleecker st,-74.00402284,40.73255752
3,306 bleecker st,-74.00402284,40.73255752
3,306 bleecker st,-74.00402284,40.73255752
3,12 5 ave,-73.99653214,40.73255678
3,12 5 ave,-73.99653214,40.73255678
3,810 bway,-73.99090921,40.73254613
3,181 w 4 st,-74.00167055,40.73252763
3,181 w 4 st,-74.00167055,40.73252763
3,21 e 9 st,-73.99455345,40.73250742
3,21 e 9 st,-73.99455345,40.73250742
3,39 e 10 st,-73.99256327,40.73244284
3,177 w 4 st,-74.00157003,40.73243098
3,23 barrow st,-74.00284815,40.73240582
3,28 e 10 st,-73.99362744,40.73239989
3,28 e 10 st,-73.99362744,40.73239989
3,8 w 8 st,-73.99723457,40.73237729
3,229 e 13 st,-73.98649821,40.73235786
3,114 waverly pl,-73.99941084,40.73235002
3,114 waverly pl,-73.99941084,40.73235002
3,45 university pl,-73.9938696,40.7322814
3,30 e 10 st,-73.99329444,40.73227668
3,154 christopher st,-74.00817991,40.73225969
3,32 e 10 st,-73.99317677,40.73222654
3,165 w 4 st,-74.00130365,40.73222459
3,165 w 4 st,-74.00130365,40.73222459
3,21 jones st,-74.00270995,40.73217156
3,287 bleecker st,-74.00326007,40.73209156
3,29 jones st,-74.00303647,40.73205528
3,35 e 9 st,-73.99340691,40.73202957
3,285 bleecker st,-74.00322276,40.73202833
3,2 5 ave,-73.99706603,40.73199801
3,92 barrow st,-74.00717324,40.73190259
3,84 3 ave,-73.98862463,40.7318727
3,10 e 8 st,-73.99572849,40.73176137
3,207 2 ave,-73.98584965,40.73170078
3,149 w 4 st,-74.0004104,40.73169295
3,149 w 4 st,-74.0004104,40.73169295
3,147 w 4 st,-74.00032309,40.73164847
3,644 greenwich st,-74.00816441,40.73159351
3,143 w 4 st,-74.00019116,40.73158392
3,143 w 4 st,-74.00019116,40.73158392
3,143 w 4 st,-74.00019116,40.73158392
3,141 w 4 st,-74.00010699,40.73154282
3,135 w 4 st,-73.99996532,40.73147265
3,40 e 9 st,-73.9933677,40.73138934
3,77 barrow st,-74.00582825,40.73137087
3,13 morton st,-74.00384547,40.73135855
3,133 w 4 st,-73.99986061,40.73135606
3,636 greenwich st,-74.00823011,40.73131788
3,148 w 4 st,-74.00066292,40.73131756
3,20 cornelia st,-74.00198616,40.73130685
3,451 hudson st,-74.00695552,40.73123029
3,26 cornelia st,-74.00216903,40.73120786
3,262 bleecker st,-74.00319323,40.73115195
3,30 cornelia st,-74.00241177,40.73111885
3,60 e 9 st,-73.99266826,40.7310967
3,60 e 9 st,-73.99266826,40.7310967
3,60 e 9 st,-73.99266826,40.7310967
3,60 e 9 st,-73.99266826,40.7310967
3,60 e 9 st,-73.99266826,40.7310967
3,32 cornelia st,-74.00250054,40.73108817
3,51 morton st,-74.00559269,40.73106045
3,135 w 3 st,-74.00079679,40.73100724
3,1 leroy st,-74.00309894,40.73098984
3,133 w 3 st,-74.00072103,40.73097038
3,139 mac dougal st,-74.00002842,40.73088553
3,29 7 ave s,-74.00414065,40.73082919
3,29 7 ave s,-74.00414065,40.73082919
3,29 7 ave s,-74.00414065,40.73082919
3,600 washington st,-74.00924813,40.73081917
3,1 university pl,-73.99506461,40.73070699
3,1 university pl,-73.99506461,40.73070699
3,1 university pl,-73.99506461,40.73070699
3,1 university pl,-73.99506461,40.73070699
3,7 carmine st,-74.00218989,40.73065725
3,12 leroy st,-74.00318135,40.73062544
3,12 leroy st,-74.00318135,40.73062544
3,435 hudson st,-74.007173,40.73062495
3,435 hudson st,-74.007173,40.73062495
3,52 morton st,-74.00566423,40.73061721
3,125 mac dougal st,-74.00022515,40.73059787
3,25 waverly pl,-73.99478863,40.73059027
3,25 waverly pl,-73.99478863,40.73059027
3,428 hudson st,-74.00649621,40.73055787
3,119 leroy st,-74.00781547,40.73052038
3,111 leroy st,-74.00749797,40.73051346
3,426 hudson st,-74.00650709,40.73049805
3,32 waverly pl,-73.99559762,40.73033458
3,37 carmine st,-74.00347046,40.73026288
3,160 leroy st,-74.01001166,40.73019354
3,160 leroy st,-74.01001166,40.73019354
3,160 leroy st,-74.01001166,40.73019354
3,160 leroy st,-74.01001166,40.73019354
3,115 mac dougal st,-74.00068015,40.73018721
3,115 mac dougal st,-74.00068015,40.73018721
3,45 carmine st,-74.0038309,40.73011341
3,110 leroy st,-74.00763523,40.73007438
3,110 leroy st,-74.00763523,40.73007438
3,300 mercer st,-73.9934425,40.7300723
3,300 mercer st,-73.9934425,40.7300723
3,300 mercer st,-73.9934425,40.7300723
3,26 carmine st,-74.00271107,40.73004602
3,111 mac dougal st,-74.00075341,40.73000041
3,126 mac dougal st,-74.00019914,40.72996688
3,109 mac dougal st,-74.00081712,40.72992577
3,421 hudson st,-74.0073131,40.72988151
3,421 hudson st,-74.0073131,40.72988151
3,105 mac dougal st,-74.00100353,40.72985795
3,43 clarkson st,-74.00803145,40.72978101
3,43 clarkson st,-74.00803145,40.72978101
3,43 clarkson st,-74.00803145,40.72978101
3,43 clarkson st,-74.00803145,40.72978101
3,43 clarkson st,-74.00803145,40.72978101
3,43 clarkson st,-74.00803145,40.72978101
3,43 clarkson st,-74.00803145,40.72978101
3,43 clarkson st,-74.00803145,40.72978101
3,43 clarkson st,-74.00803145,40.72978101
3,43 clarkson st,-74.00803145,40.72978101
3,43 clarkson st,-74.00803145,40.72978101
3,205 e 10 st,-73.98611751,40.72975891
3,101 mac dougal st,-74.00101327,40.72969968
3,84 w 3 st,-73.99909794,40.72967611
3,82 w 3 st,-73.99899743,40.72967069
3,229 sullivan st,-73.9993907,40.72965054
3,203 bleecker st,-74.00161806,40.72962504
3,97 mac dougal st,-74.00110212,40.72958555
3,14 washington pl,-73.99522069,40.72946717
3,189 bleecker st,-74.00125148,40.72940883
3,68 w 3 st,-73.99835801,40.72928742
3,68 w 3 st,-73.99835801,40.72928742
3,10 downing st,-74.00283353,40.72927376
3,185 bleecker st,-74.00091614,40.7292458
3,395 hudson st,-74.0077734,40.72920531
3,228 varick st,-74.00500991,40.72919042
3,183 bleecker st,-74.00079828,40.72918762
3,194 bleecker st,-74.00168096,40.72916245
3,194 bleecker st,-74.00168096,40.72916245
3,192 bleecker st,-74.00160403,40.72912455
3,65 downing st,-74.0048866,40.72910221
3,173 bleecker st,-74.00050785,40.72908755
3,190 bleecker st,-74.00152756,40.72908689
3,171 bleecker st,-74.00038981,40.72902927
3,211 ompson st,-73.99955034,40.72894998
3,4 bedfo st,-74.00318813,40.72891311
3,182 bleecker st,-74.00108049,40.72889948
3,167 bleecker st,-74.00009134,40.72888444
3,180 bleecker st,-74.0010128,40.72886614
3,180 bleecker st,-74.0010128,40.72886614
3,165 bleecker st,-74.00001448,40.7288465
3,178 bleecker st,-74.00095413,40.728821
3,502 e 12 st,-73.98103719,40.7287946
3,159 bleecker st,-73.99982626,40.72875357
3,204 w houston st,-74.00407376,40.72872273
3,157 bleecker st,-73.99971297,40.72869763
3,170 bleecker st,-74.00072838,40.72869084
3,155 bleecker st,-73.99963643,40.72866052
3,155 bleecker st,-73.99963643,40.72866052
3,151 bleecker st,-73.99937211,40.72852606
3,151 bleecker st,-73.99937211,40.72852606
3,151 bleecker st,-73.99937211,40.72852606
3,147 bleecker st,-73.99914772,40.72841402
3,74 mac dougal st,-74.00162869,40.72828009
3,142 w houston st,-74.00166215,40.72812993
3,175 sullivan st,-74.00070959,40.72810288
3,144 bleecker st,-73.99939698,40.72799056
3,144 bleecker st,-73.99939698,40.72799056
3,144 bleecker st,-73.99939698,40.72799056
3,128 w houston st,-74.00107036,40.72786926
3,124 w houston st,-74.00098861,40.7278289
3,178 ompson st,-73.99987778,40.72781046
3,116 w houston st,-74.00087262,40.72777172
3,116 w houston st,-74.00087262,40.72777172
3,116 w houston st,-74.00087262,40.72777172
3,682 bway,-73.99452414,40.72757039
3,180 varick st,-74.0051346,40.72748454
3,180 varick st,-74.0051346,40.72748454
3,106 w houston st,-74.00035761,40.7274522
3,106 w houston st,-74.00035761,40.7274522
3,2 king st,-74.00288968,40.72744513
3,104 w houston st,-74.00029711,40.72742243
3,104 w houston st,-74.00029711,40.72742243
3,104 w houston st,-74.00029711,40.72742243
3,104 w houston st,-74.00029711,40.72742243
3,104 w houston st,-74.00029711,40.72742243
3,100 w houston st,-74.00020298,40.72738416
3,19 charlton st,-74.00407607,40.72724381
3,9 great jones st,-73.99406025,40.72722028
3,333 hudson st,-74.00768694,40.72713454
3,333 hudson st,-74.00768694,40.72713454
3,38 mac dougal st,-74.00274195,40.72703727
3,480 w bway,-74.0003306,40.7268214
3,650 bway,-73.99528535,40.7266726
3,181 prince st,-74.00195053,40.72652783
3,200 mercer st,-73.99654324,40.72640308
3,636 bway,-73.99558941,40.72613898
3,332 bowery,-73.99233812,40.72598348
3,300 spring st,-74.00797756,40.72572491
3,105 sullivan st,-74.0027329,40.72565444
3,165 mercer st,-73.99814403,40.72552777
3,38 renwick st,-74.00822942,40.72543259
3,479 washington st,-74.0097553,40.72541177
3,131 varick st,-74.00627388,40.7253908
3,120 wooster st,-74.0000731,40.72504134
3,22 renwick st,-74.00830831,40.72499798
3,421 w bway,-74.00119665,40.72497912
3,200 spring st,-74.00340958,40.72496062
3,32 dominick st,-74.00661289,40.72489584
3,565 bway,-73.99814386,40.72425817
3,121 mercer st,-73.9992711,40.72419407
3,96 spring st,-73.99949259,40.72318623
3,41 ave b,-73.98254081,40.72281351
3,518 bway,-73.99881933,40.72256816
3,2 prince st,-73.99365988,40.72238732
3,63 crosby st,-73.99801281,40.72221785
3,71 laight st,-74.01022097,40.72191499
3,153 essex st,-73.9872845,40.72086412
3,w bway,-74.00577295,40.72024862
3,w bway,-74.00577295,40.72024862
3,w bway,-74.00708256,40.71795383
3,w bway,-74.00708256,40.71795383
3,w bway,-74.00708256,40.71795383
3,w bway,-74.00708256,40.71795383
3,w bway,-74.00708256,40.71795383
3,40 bowery,-73.99692371,40.71556198
3,131 henry st,-73.99113225,40.71351937
3,10 barclay st,-74.00914144,40.7122184
4,93 e 7 st,-73.98526021,40.72693969
4,212 forsy st,-73.99024032,40.72297247
4,179 e houston st,-73.98832483,40.72251138
4,179 e houston st,-73.98832483,40.72251138
4,244 e houston st,-73.98562617,40.72235152
4,189 orcha st,-73.98840752,40.72220483
4,189 e 2 st,-73.984305,40.72212805
4,179 ludlow st,-73.9876188,40.72203458
4,179 ludlow st,-73.9876188,40.72203458
4,175 ludlow st,-73.98768319,40.72190814
4,179 orcha st,-73.98857367,40.72187993
4,180 ludlow st,-73.98719257,40.72182663
4,175 orcha st,-73.98863585,40.72175426
4,180 orcha st,-73.9880178,40.72174599
4,180 orcha st,-73.9880178,40.72174599
4,167 ludlow st,-73.98781412,40.72165104
4,86 stanton st,-73.98861637,40.72162979
4,174 ludlow st,-73.98732228,40.72157602
4,172 allen st,-73.98892747,40.72140003
4,279 e houston st,-73.98445058,40.72133132
4,164 ludlow st,-73.98745343,40.72132024
4,164 ludlow st,-73.98745343,40.72132024
4,178 norfolk st,-73.98560403,40.72126998
4,165 orcha st,-73.9889041,40.72123736
4,166 orcha st,-73.98841213,40.72116727
4,101 stanton st,-73.98798172,40.72115419
4,101 stanton st,-73.98798172,40.72115419
4,101 stanton st,-73.98798172,40.72115419
4,172 norfolk st,-73.98567008,40.72114205
4,161 orcha st,-73.98897551,40.72109792
4,105 stanton st,-73.98758805,40.72107117
4,105 stanton st,-73.98758805,40.72107117
4,157 ludlow st,-73.98814338,40.72101088
4,168 norfolk st,-73.98576866,40.72095109
4,153 ludlow st,-73.98817644,40.72094604
4,158 orcha st,-73.98854052,40.72091216
4,153 essex st,-73.9872845,40.72086412
4,323 e houston st,-73.98285479,40.72085419
4,325 e houston st,-73.98276815,40.72082825
4,144 stanton st,-73.98565835,40.7207671
4,151 orcha st,-73.98915191,40.72075344
4,151 orcha st,-73.98915191,40.72075344
4,151 orcha st,-73.98915191,40.72075344
4,151 orcha st,-73.98915191,40.72075344
4,125 stanton st,-73.98679039,40.72075092
4,147 essex st,-73.98744451,40.72065217
4,147 orcha st,-73.98921739,40.72062557
4,148 orcha st,-73.98870455,40.72059049
4,153 norfolk st,-73.98653836,40.72056496
4,145 orcha st,-73.98925013,40.72056163
4,145 orcha st,-73.98925013,40.72056163
4,145 orcha st,-73.98925013,40.72056163
4,146 orcha st,-73.9887387,40.72052554
4,146 orcha st,-73.9887387,40.72052554
4,146 orcha st,-73.9887387,40.72052554
4,142 ludlow st,-73.987885,40.72048937
4,142 ludlow st,-73.987885,40.72048937
4,142 ludlow st,-73.987885,40.72048937
4,78 rivington st,-73.98929119,40.72048144
4,141 essex st,-73.98754323,40.72045988
4,137 ludlow st,-73.98843718,40.7204343
4,139 essex st,-73.98757612,40.72039672
4,139 essex st,-73.98757612,40.72039672
4,135 ludlow st,-73.98835591,40.72035898
4,92 rivington st,-73.98865868,40.72034766
4,137 essex st,-73.98760826,40.72033241
4,94 rivington st,-73.98853091,40.72030918
4,151 ridge st,-73.98280495,40.7202766
4,133 essex st,-73.98765367,40.72024095
4,133 essex st,-73.98765367,40.72024095
4,153 stanton st,-73.98512381,40.72021207
4,139 norfolk st,-73.98675345,40.72014835
4,106 rivington st,-73.98792996,40.72013428
4,143 orcha st,-73.98939206,40.72013148
4,131 allen st,-73.99034101,40.72012401
4,108 rivington st,-73.98785464,40.72011197
4,110 rivington st,-73.98778033,40.72008963
4,137 orcha st,-73.98955526,40.71995393
4,179 stanton st,-73.98411448,40.71990545
4,138 orcha st,-73.98906539,40.71988666
4,138 orcha st,-73.98906539,40.71988666
4,126 rivington st,-73.98699441,40.7198463
4,126 rivington st,-73.98699441,40.7198463
4,136 orcha st,-73.98909845,40.71982235
4,105 rivington st,-73.98821169,40.71981592
4,107 rivington st,-73.98808552,40.71977797
4,55 clinton st,-73.9850372,40.7196988
4,55 clinton st,-73.9850372,40.7196988
4,132 orcha st,-73.98916542,40.71969283
4,115 allen st,-73.99060811,40.7196085
4,117 ludlow st,-73.98886085,40.71960087
4,122 ludlow st,-73.98834096,40.71959287
4,130 orcha st,-73.98922565,40.7195745
4,115 essex st,-73.98802106,40.71953132
4,50 clinton st,-73.98456341,40.71951592
4,158 rivington st,-73.98526734,40.71935847
4,80 delancey st,-73.98986419,40.71934987
4,115 norfolk st,-73.98717946,40.71929368
4,137 rivington st,-73.98647226,40.71928582
4,90 delancey st,-73.98929234,40.71920909
4,90 delancey st,-73.98929234,40.71920909
4,90 delancey st,-73.98929234,40.71920909
4,90 delancey st,-73.98929234,40.71920909
4,90 delancey st,-73.98929234,40.71920909
4,168 rivington st,-73.98471057,40.71912116
4,168 rivington st,-73.98471057,40.71912116
4,103 essex st,-73.98823383,40.71911322
4,100 delancey st,-73.98866332,40.71907856
4,109 norfolk st,-73.98731917,40.71905517
4,157 rivington st,-73.98555525,40.71901197
4,107 norfolk st,-73.9873522,40.71899132
4,108 delancey st,-73.98843545,40.71898312
4,110 forsy st,-73.99233115,40.71896988
4,101 allen st,-73.99093401,40.71896845
4,108 norfolk st,-73.98680292,40.71893865
4,99 allen st,-73.99096672,40.71890517
4,114 ridge st,-73.98293259,40.71887575
4,95 allen st,-73.99103354,40.7187752
4,179 rivington st,-73.98445951,40.71876602
4,100 norfolk st,-73.98702619,40.71864007
4,100 norfolk st,-73.98702619,40.71864007
4,99 orcha st,-73.99024627,40.71860981
4,99 orcha st,-73.99024627,40.71860981
4,95 delancey st,-73.98937596,40.71859522
4,95 clinton st,-73.98563991,40.71855062
4,97 clinton st,-73.98567395,40.71848492
4,95 orcha st,-73.99031235,40.71848169
4,92 ludlow st,-73.98895836,40.71838652
4,266 broome st,-73.99049467,40.71838448
4,104 forsy st,-73.99253842,40.71837711
4,264 broome st,-73.99043741,40.71833889
4,105 clinton st,-73.98581988,40.71823061
4,254 broome st,-73.98990914,40.71822984
4,252 broome st,-73.98980979,40.71819989
4,242 broome st,-73.98900784,40.71806135
4,242 broome st,-73.98900784,40.71806135
4,242 broome st,-73.98900784,40.71806135
4,168 delancey st,-73.98527907,40.71802622
4,84 orcha st,-73.99015937,40.71786408
4,82 orcha st,-73.99018941,40.71780798
4,76 orcha st,-73.99020349,40.71766695
4,53 pitt st,-73.98318243,40.71765878
4,67 ludlow st,-73.98999878,40.71738659
4,67 ludlow st,-73.98999878,40.71738659
4,67 ludlow st,-73.98999878,40.71738659
4,67 ludlow st,-73.98999878,40.71738659
4,67 ludlow st,-73.98999878,40.71738659
4,324 gra st,-73.99036393,40.71732193
4,319 gra st,-73.99094612,40.7170722
4,323 gra st,-73.99068542,40.71698752
4,329 gra st,-73.99045265,40.71692718
4,333 gra st,-73.99030886,40.71686203
4,62 orcha st,-73.99063213,40.7168271
4,119 hester st,-73.99340601,40.7167992
4,119 hester st,-73.99340601,40.7167992
4,55 orcha st,-73.99122742,40.71669964
4,345 gra st,-73.9897421,40.71669577
4,345 gra st,-73.9897421,40.71669577
4,353 gra st,-73.98947074,40.71665048
4,56 ludlow st,-73.98988599,40.71658721
4,56 ludlow st,-73.98988599,40.71658721
4,145 clinton st,-73.98675392,40.71658296
4,51 orcha st,-73.99129264,40.71657123
4,51 orcha st,-73.99129264,40.71657123
4,384 gra st,-73.98763464,40.71650177
4,384 gra st,-73.98763464,40.71650177
4,384 gra st,-73.98763464,40.71650177
4,47 ludlow st,-73.99047141,40.71647016
4,25 bialystoker pl,-73.98294253,40.71615371
4,35 essex st,-73.98976523,40.71614387
4,40 ludlow st,-73.99011725,40.71614059
4,40 ludlow st,-73.99011725,40.71614059
4,40 ludlow st,-73.99011725,40.71614059
4,29 essex st,-73.98980986,40.71589525
4,33 orcha st,-73.9917284,40.71572799
4,33 orcha st,-73.9917284,40.71572799
4,33 orcha st,-73.9917284,40.71572799
4,460 gra st,-73.98458108,40.71567113
4,38 eldridge st,-73.99294067,40.7156592
4,42 bowery,-73.99689911,40.71560302
4,48 hester st,-73.99043859,40.71556562
4,28 orcha st,-73.9912979,40.71553627
4,26 ludlow st,-73.99047766,40.71543322
4,500 gra st,-73.98243647,40.71536187
4,19 eldridge st,-73.99383952,40.7150458
4,7 essex st,-73.99036648,40.71497588
4,41 canal st,-73.99123434,40.71495348
4,41 canal st,-73.99123434,40.71495348
4,41 canal st,-73.99123434,40.71495348
4,45 canal st,-73.99138882,40.7149246
4,37 canal st,-73.99093043,40.71479658
4,228 e bway,-73.98672418,40.71459903
4,40 canal st,-73.99139421,40.7145817
4,40 canal st,-73.99139421,40.7145817
4,40 canal st,-73.99139421,40.7145817
4,40 canal st,-73.99139421,40.7145817
4,517 gra st,-73.98196547,40.71439703
4,521 gra st,-73.98184942,40.71432611
4,527 gra st,-73.98162747,40.71429701
4,257 e bway,-73.98551025,40.7142087
4,150 e bway,-73.99094727,40.71417375
4,144 e bway,-73.99121623,40.71415151
4,2 pike st,-73.99323376,40.71408952
4,215 e bway,-73.98746203,40.71405312
4,237 henry st,-73.98580954,40.71395905
4,243 henry st,-73.98551584,40.71395665
4,187 e bway,-73.98891772,40.71395581
4,187 e bway,-73.98891772,40.71395581
4,231 henry st,-73.98605233,40.71392276
4,229 henry st,-73.98613698,40.71391579
4,185 e bway,-73.98900896,40.71391268
4,169 e bway,-73.98975572,40.71384758
4,165 e bway,-73.98994569,40.71382922
4,165 e bway,-73.98994569,40.71382922
4,42 e bway,-73.99599758,40.71377318
4,137 e bway,-73.9915282,40.71373557
4,133 e bway,-73.99170751,40.71372111
4,127 e bway,-73.99197279,40.71369971
4,333 madison st,-73.98312352,40.7136538
4,333 madison st,-73.98312352,40.7136538
4,165 henry st,-73.98928252,40.71363591
4,280 henry st,-73.98361772,40.71359228
4,280 henry st,-73.98361772,40.71359228
4,139 henry st,-73.99076685,40.71353271
4,125 henry st,-73.99140269,40.71349719
4,127 henry st,-73.99130521,40.71345975
4,35 e bway,-73.99631059,40.71330864
4,172 henry st,-73.98886153,40.71326688
4,219 madison st,-73.98896048,40.71297393
4,219 madison st,-73.98896048,40.71297393
4,211 madison st,-73.98933351,40.71294354
4,197 madison st,-73.99028943,40.71276182
4,71 jackson st,-73.98088315,40.71124338
4,265 cherry st,-73.98904119,40.71083367
5,318 w 14 st,-74.00368626,40.73993032
5,235 w 13 st,-74.00160783,40.73868736
5,175 w 12 st,-74.00015061,40.7373591
5,763 washington st,-74.00796111,40.73734168
5,142 w 13 st,-73.99927043,40.73723259
5,80 5 ave,-73.99408382,40.73593905
5,30 w 13 st,-73.99599792,40.73577975
5,55 5 ave,-73.99406006,40.73473308
5,15 e 12 st,-73.99328732,40.73441214
5,4 e 12 st,-73.99405503,40.73420445
5,147 3 ave,-73.98622826,40.73404198
5,836 bway,-73.99058663,40.73357408
5,832 bway,-73.99072732,40.73342571
5,832 bway,-73.99072732,40.73342571
5,127 4 ave,-73.98963648,40.73321817
5,826 bway,-73.99066663,40.73321751
5,826 bway,-73.99066663,40.73321751
5,826 bway,-73.99066663,40.73321751
5,209 e 14 st,-73.98624859,40.73321202
5,225 e 14 st,-73.9859771,40.73309723
5,125 4 ave,-73.98965473,40.733065
5,139 e 13 st,-73.98814082,40.73304427
5,139 e 13 st,-73.98814082,40.73304427
5,120 e 13 st,-73.98896848,40.73289887
5,60 e 12 st,-73.99080056,40.73287157
5,60 e 12 st,-73.99080056,40.73287157
5,239 e 14 st,-73.98538216,40.73284568
5,106 3 ave,-73.98785447,40.73280695
5,106 3 ave,-73.98785447,40.73280695
5,816 bway,-73.99090259,40.73275433
5,816 bway,-73.99090259,40.73275433
